# Kottas Camp and DML16 Dronning Maud Land oxygen isotope and accumulation rate data from 1800-1997 CE
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/stenni2017antarctica/DMLicecore/Site1_27-PAGESAnte2k-DML_Plateau_FB9813.txt
#      Description: NOAA location of the template
#
# Archive: Ice Cores
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes, accumulation 
#---------------------------------------
# Contribution_Date
#    Date: 2017-12-13
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2017-12-13
#---------------------------------------
# Title
#    Study_Name: Kottas Camp and DML16 Dronning Maud Land oxygen isotope and accumulation rate data from 1800-1997 CE
#---------------------------------------
# Investigators
#      Investigators: Oerter, H.; Wilhelms, F.; Jung-Rothenhäusler, F.; Göktas, F.; Miller, H.; Graf, W.; Sommer, S.
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: DML data contributed to the PAGES 2k project
#         Provided Keywords: oxygen isotope of water, temperature proxy, accumulation rate
#---------------------------------------
# Publication
# Authors: Oerter, H., F. Wilhelms, F. Jung-Rothenhäusler, F. Göktas, H. Miller, W. Graf, and S. Sommer
# Published_Date_or_Year: 2000
# Published_Title: Accumulation rates in Dronning Maud Land, Antarctica, as revealed by dielectric-profiling measurements of shallow firn cores
# Journal_Name: Annals of Glaciology
# Volume: 30
# Edition: 
# Issue: 1
# Pages: 27-34
# Report Number: 
# DOI: 10.3189/172756400781820705
# Online_Resource: 
# Full_Citation: 
# Abstract: The European Programme for Ice Coring in Antarctica includes a comprehensive pre-site survey on the inland ice plateau of Dronning Maud Land, Antarctica. The German glaciological programme during the 1997/98 field season was carried out along a 1200 km traverse on Amundsenisen and involved sampling the snow cover in pits and by shallow firn cores. This paper focuses on the accumulation studies. The cores were dated by dielectric-profiling and continuous-flow analysis. Distinct volcanogenic peaks and seasonal signals in the profiles served to establish a depth time-scale. The eruptions of Krakatoa, Tambora, an unknown volcano, Kuwae and El Chichon are well-documented in the ice. Variations of the accumulation rates over different times were inferred from the depth time-scales. A composite record of accumulation rates for the last 200 years was produced by stacking 12 annually resolved records. According to this, accumulation rates decreased in the 19th century and increased in the 20th century. The recent values are by no means extraordinary, as they do not exceed the values at the beginning of the 19th century. Variations in accumulation rates are most probably linked to temperature variations indicated in δ18O records from Amundsenisen.
#---------------------------------------
# Publication
# Authors: Graf, Wolfgang, Hans Oerter, Oskar Reinwarth, Willibald Stichler, Frank Wilhelms, Heinz Miller, and Robert Mulvaney
# Published_Date_or_Year: 2002
# Published_Title: Stable-isotope records from Dronning Maud Land, Antarctica
# Journal_Name: Annals of Glaciology
# Volume: 35
# Edition: 
# Issue: 1
# Pages: 195-201
# Report Number: 
# DOI: 10.3189/172756402781816492
# Online_Resource: 
# Full_Citation: 
# Abstract: The European Project for Ice Coring in Antarctica (EPICA) includes a comprehensive pre-site survey on the inland ice plateau of Dronning Maud Land. This paper focuses on the investigation of the 18O content of shallow firn and ice cores. These cores were dated by profiles derived from dielectric-profiling and continuous flow analysis measurements. the individual records were stacked in order to obtain composite chronologies of 18O contents and accumulation rates with enhanced signal-to-noise variance ratios. These chronologies document variations in the last 200 and 1000 years. The18O contents and accumulation rates decreased in the 19th century and increased during the 20th century. Using the empirical relationships between stable isotopes, accumulation rates and the 10 m firn temperature, the variation of both parameters can be explained by the same temperature history. But other causes for these variations, such as the build-up of the snow cover, cannot be excluded. A marked feature of the 1000 year chronology occurs during the period AD 1180–1530 when the 18Ocontents remains below the long-term mean. Cross-correlation analyses between five cores from the Weddell Sea region and Dronning Maud Land show that 18O records can in some periods be positively correlated and in others negatively correlated, indicating a complex climatic history in time and space.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Deutsche Forschungsgemeinschaft
#    Grant: Re762/2, Oe130/3
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: European Science Foundation/European Commission
#    Grant: ENV4-CT95-0074
#---------------------------------------
# Site Information
# Site_Name: DML16 Dronning Maud Land Plateau
# Location: Antarctica 
# Country: 
# Northernmost_Latitude: -75.1669
# Southernmost_Latitude: -75.1669
# Easternmost_Longitude: 5.0006
# Westernmost_Longitude: 5.0006
# Elevation: 3100
#---------------------------------------
# Data_Collection
#   Collection_Name: DML16C98_13 FB9813 d18O Oerter2000
#   First_Year: 1800
#   Last_Year: 1997
#   Time_Unit: AD
#   Core_Length: 21.3
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
# 
# Ant2k volcanic event peak date (CE)	Depth of volcanic peak in cores (m) 	
# 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## year	age,,,years CE,,ice core,,dielectric profiling, continuous flow analysis, volcanic reference horizons, seasonal variability of Na and Ca content,,
## d18O	delta 18O,ice,,per mil SMOW,,ice core,,isotope ratio mass spectrometry,N,mean annual values
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: NaN NaN
1997	-45.74	
1996	-43.58	
1995	-41.82	
1994	-45.39	
1993	-46.59	
1992	-45.66	
1991	-44.81	
1990	-45.91	
1989	-46.83	
1988	-45.49	
1987	-45.94	
1986	-50.39	
1985	-47.37	
1984	-46.09	
1983	-47.59	
1982	-44.65	
1981	-45.65	
1980	-42.21	
1979	-43.78	
1978	-44.29	
1977	-41.02	
1976	-43.52	
1975	-43.52	
1974	-45.55	
1973	-46.19	
1972	-43.95	
1971	-43.38	
1970	-43.66	
1969	-45.28	
1968	-46.44	
1967	-45.8	
1966	-43.56	
1965	-44.74	
1964	-45.57	
1963	-46.28	
1962	-45.85	
1961	-43.95	
1960	-45.24	
1959	-44.12	
1958	-43.05	
1957	-47.12	
1956	-46.94	
1955	-45.45	
1954	-45.49	
1953	-45.22	
1952	-44.65	
1951	-47.05	
1950	-46.3	
1949	-45.12	
1948	-45.18	
1947	-44.37	
1946	-43.42	
1945	-43.94	
1944	-43.98	
1943	-44.56	
1942	-46.21	
1941	-46.51	
1940	-45.64	
1939	-45.59	
1938	-44.99	
1937	-45.01	
1936	-45.96	
1935	-44.82	
1934	-43.04	
1933	-42.29	
1932	-41.65	
1931	-41.81	
1930	-43.34	
1929	-46.47	
1928	-46.46	
1927	-47.5	
1926	-48.55	
1925	-49.54	
1924	-47.35	
1923	-46.06	
1922	-48.42	
1921	-48.48	
1920	-48.08	
1919	-47.72	
1918	-45.78	
1917	-45.43	
1916	-44.61	
1915	-43.8	
1914	-43.67	
1913	-44.07	
1912	-45.24	
1911	-47.36	
1910	-48.24	
1909	-49.09	
1908	-48.51	
1907	-47.52	
1906	-46.05	
1905	-46.01	
1904	-46.9	
1903	-46.68	
1902	-46.28	
1901	-46.14	
1900	-46.1	
1899	-45.68	
1898	-46.75	
1897	-47.83	
1896	-47.16	
1895	-46.12	
1894	-46.58	
1893	-46.62	
1892	-46.14	
1891	-46.92	
1890	-46.64	
1889	NaN	
1888	-45.84	
1887	-46.26	
1886	-47.21	
1885	-48.74	
1884	-49.11	
1883	-49.32	
1882	-48.85	
1881	-47.78	
1880	-47.34	
1879	-47.03	
1878	-46.68	
1877	-46.55	
1876	-46.18	
1875	-46.54	
1874	-46.45	
1873	-46.28	
1872	-46.15	
1871	-46.08	
1870	-46.49	
1869	-46.4	
1868	-45.75	
1867	-45.43	
1866	-45.32	
1865	-44.98	
1864	-45.85	
1863	-46.5	
1862	-46.78	
1861	-46.44	
1860	-47.1	
1859	-46.22	
1858	-44.33	
1857	-43.87	
1856	-45.68	
1855	-47.31	
1854	-48.38	
1853	-48.55	
1852	-48.17	
1851	-47.73	
1850	-48.06	
1849	-47.17	
1848	-46.34	
1847	-46.47	
1846	-46.44	
1845	-46.2	
1844	-46.23	
1843	-45.66	
1842	-46.85	
1841	-48.62	
1840	-48.79	
1839	-48.15	
1838	-48.78	
1837	-48.66	
1836	-48.14	
1835	-47.54	
1834	-46.73	
1833	-45.46	
1832	-45.63	
1831	-46.26	
1830	-46.35	
1829	-46.65	
1828	-47.89	
1827	-47.6	
1826	-46.12	
1825	-46.66	
1824	-46.53	
1823	-45.86	
1822	-45.77	
1821	-46.48	
1820	-46.86	
1819	-45.93	
1818	-44.96	
1817	-45.83	
1816	-46.77	
1815	-46.75	
1814	-46.71	
1813	-47.15	
1812	-46.63	
1811	-47.08	
1810	-47.14	
1809	-46.65	
1808	-45.37	
1807	-45.9	
1806	-46.48	
1805	-45.22	
1804	-44.8	
1803	-46.42	
1802	-46.35	
1801	-44.82	
1800	-45.13	
