# Amundsenisen Dronning Maud Land oxygen isotope and accumulation rate data from 1895-1996 CE
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/23235
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/stenni2017antarctica/DMLicecore/Site1_15-PAGESAnt2k-DML_Plateau_FB97DML08.txt
#      Description: NOAA location of the template
#
# Archive: Ice Cores
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes, accumulation 
#---------------------------------------
# Contribution_Date
#    Date: 2017-12-13
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2017-12-13
#---------------------------------------
# Title
#    Study_Name: Amundsenisen Dronning Maud Land oxygen isotope and accumulation rate data from 1895-1996 CE
#---------------------------------------
# Investigators
#      Investigators: Oerter, Hans; Graf, Wolfgang; Wilhelms, Frank; Minikin, Andreas; Miller, Heinz
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: DML data contributed to the PAGES 2k project
#         Provided Keywords: oxygen isotope of water, temperature proxy, accumulation rate
#---------------------------------------
# Publication
# Authors: Oerter, Hans; Graf, Wolfgang; Wilhelms, Frank; Minikin, Andreas; Miller, Heinz
# Published_Date_or_Year: 1999
# Published_Title: Accumulation studies on Amundsenisen, Dronning Maud Land, Antarctica, by means of tritium, dielectric profiling and stable-isotope measurements: first results from the 1995�96 and 1996�97 field seasons
# Journal_Name: Annals of Glaciology
# Volume: 29
# Edition: 
# Issue: 1
# Pages: 1-9
# Report Number: 
# DOI: 10.3189/172756499781820914
# Online_Resource: 
# Full_Citation: 
# Abstract: The paper focuses on studies of snow-pit samples and shallow firn cores taken during the 1995-96 and 1996-97 field seasons at Amundsenisen, Dronning Maud Land, Antarctica. The dating of the firn is based on the artificial tritium distribution in the snow cover and on several reference horizons identified by electrical measurements. The early 1964 through 1965 horizon is marked by the deposition of sulfate released to the atmosphere during the eruption of the Agung volcano in March 1963; this horizon was detected by dielectric profiling and electrical conductivity measurements: the proof by chemical analysis has still to be seen. At the ten investigated sites on Amundsenisen the 1964-65 horizon was identified 4.1-5.7 m below the surface. The accumulation rates on Amundsenisen are 41-91kg m-2 a−1 The cores are up to 100 years old A relationship between isotope content and the mean air temperature on a regional scale can be based on measurements of firn temperature at 10 m depth at the drilling sites Between Neumayer station at the coast and Heimefrontfiella, the temperature gradient of the deuterium content is 9.6%0 K−1. South of Heimefrontfiella, on the Amundsenisen plateau, it is only 5.5‰ K−1. Time series of yearly accumulation rates show no significant trend For the isotope records a significant trend to higher values with gradients of 0.1-0.2 δ 2H‰a−1 can be seen in five of the ten time series
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Deutsche Forschungsgemeinschaft
#    Grant: Re-762/2
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: European Science Foundation/European Commission
#    Grant: ENV4-CT95-0074
#---------------------------------------
# Site Information
# Site_Name: DML08 Amundsenisen Dronning Maud Land
# Location: Antarctica 
# Country: 
# Northernmost_Latitude: -75.7547
# Southernmost_Latitude: -75.7547
# Easternmost_Longitude: 3.2936
# Westernmost_Longitude: 3.2936
# Elevation: 2962
#---------------------------------------
# Data_Collection
#   Collection_Name: DML08C97_00 d18O Oerter1999
#   First_Year: 1919
#   Last_Year: 1996
#   Time_Unit: AD
#   Core_Length: 11.4
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
# 
# Ant2k volcanic event peak date (CE)	Depth of volcanic peak in cores (m) 	
# 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## year	age,,,years CE,,ice core,,,N,titrium content, dielectric profiling, electical conductivity, volcanic reference horizons
## d18O	delta 18O,ice,,per mil SMOW,,ice core,,isotope ratio mass spectrometry,N,mean annual values
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: NaN 
1996	-38.73	
1995	-46	
1994	-46.04	
1993	-47.55	
1992	-47.77	
1991	NaN	
1990	-41.37	
1989	-42.95	
1988	-46.76	
1987	-47.34	
1986	-46.87	
1985	-47.12	
1984	NaN	
1983	NaN	
1982	NaN	
1981	-43.5	
1980	-46.66	
1979	-50.39	
1978	-47.01	
1977	-44.41	
1976	-44.68	
1975	-45.61	
1974	-50.2	
1973	-47.54	
1972	-46.17	
1971	-48.07	
1970	-48.36	
1969	-45.54	
1968	-46.13	
1967	-47.61	
1966	-47.92	
1965	-46.84	
1964	-47.71	
1963	-47.78	
1962	-46.01	
1961	-46.87	
1960	-48.58	
1959	-47.89	
1958	-48.98	
1957	-48.35	
1956	-48.62	
1955	-48.24	
1954	-47.48	
1953	-46.4	
1952	-48.29	
1951	-49.15	
1950	-48.77	
1949	-46.85	
1948	-44.48	
1947	-46.29	
1946	-48.65	
1945	-50.72	
1944	-49.46	
1943	-48.54	
1942	-49.31	
1941	-47.95	
1940	-47.22	
1939	-47.65	
1938	-45.14	
1937	-42.87	
1936	-42.82	
1935	-42.9	
1934	-47.56	
1933	-46.8	
1932	-48.34	
1931	-46.65	
1930	-45.4	
1929	-46.26	
1928	-49.9	
1927	-49.66	
1926	-49.85	
1925	-48.33	
1924	-46.8	
1923	-47.42	
1922	-46.52	
1921	-46.1	
1920	-49.01	
1919	-50.42	
