# Dasuopu, China 500 Year Ice Core Trace Element Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/28510 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/dasuopu/dasuopu2020elem-10yr-efc.txt 
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#
# Dataset DOI: 
#
# Parameter_Keywords: chemistry 
#--------------------
# Contribution_Date
#	Date: 2020-02-10
#--------------------
# File_Last_Modified_Date
#	Date: 2020-02-10
#--------------------
# Title
#	Study_Name: Dasuopu, China 500 Year Ice Core Trace Element Data 
#--------------------
# Investigators
#	Investigators: Gabrielli, P; Wegner, A.; Sierra-Hernandez, R.M.; Beaudon, E.; Davis, M.; Barker, J.D.; Thompson, L.G. 
#--------------------
# Description_Notes_and_Keywords
#	Description: Trace element data from ice cores collected in Dasuopu, China. Raw concentration data are at annual or decadal resolution from Dasuopu 1997 core #3 for the past 500 years, and are based on freshly cut ice samples.
#	Included are also 10-year median concentrations, 10-year fluxes of trace elements, and 10-year median crustal enrichment factors (EFc).
#	10-year median concentrations and EFc are calculated from the individual corresponding sample values as computed in Beaudon et al. Sci. Total Environ. 601-602:1349-1363.
#	10 year fluxes are calculated in the ice (1499-1950 AD) as: 10-year median of annual fluxes. Annual fluxes are obtained by using reconstructed annual snow accumulation and average annual trace element concentrations from continous ice samples. 
#	10 year fluxes are calculated in firn (1950-1992 AD) using 10-year median of the reconstructed annual snow accumulation and 10 year-median of discrete trace element concentrations.
#	Time scale and reconstructed annual snow accumulation records are from Thompson et al. (2000) Science, 289, 1916-1919. 
#--------------------
# Publication 
#	Authors: Paolo Gabrielli, Anna Wegner, M. Roxana Sierra-Hernández, Emilie Beaudon, Mary Davis, Joel D. Barker, and Lonnie G. Thompson
#	Published_Date_or_Year: 2020-02-10    
#	Published_Title: Early atmospheric contamination on the top of the Himalayas since the onset of the European Industrial Revolution
#	Journal_Name: Proceedings of the National Academy of Sciences
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 10.1073/pnas.1910485117
#	Online_Resource: https://www.pnas.org/content/early/2020/02/04/1910485117
#	Full_Citation: 
#	Abstract: Because few ice core records from the Himalayas exist, understanding of the onset and timing of the human impact on the atmosphere of the "roof of the world" remains poorly constrained. We report a continuous 500-y trace metal ice core record from the Dasuopu glacier (7,200 m, central Himalayas), the highest drilling site on Earth. We show that an early contamination from toxic trace metals, particularly Cd, Cr, Mo, Ni, Sb, and Zn, emerged at high elevation in the Himalayas at the onset of the European Industrial Revolution (~1780 AD). This was amplified by the intensification of the snow accumulation (+50% at Dasuopu) likely linked to the meridional displacement of the winter westerlies from 1810 until 1880 AD. During this period, the flux and crustal enrichment factors of the toxic trace metals were augmented by factors of 2 to 4 and 2 to 6, respectively. We suggest this contamination was the consequence of the long-range transport and wet deposition of fly ash from the combustion of coal (likely from Western Europe where it was almost entirely produced and used during the 19th century) with a possible contribution from the synchronous increase in biomass burning emissions from deforestation in the Northern Hemisphere. The snow accumulation decreased and dry winters were reestablished in Dasuopu after 1880 AD when lower than expected toxic metal levels were recorded. This indicates that contamination on the top of the Himalayas depended primarily on multidecadal changes in atmospheric circulation and secondarily on variations in emission sources during the last 200 y.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation 
#	Grant: ACP-1149239, MRI-0820779
#------------------
# Site_Information 
#	Site_Name: Dasuopu
#	Location: Asia>Eastern Asia>China
#	Country: China
#	Northernmost_Latitude: 28.3833
# 	Southernmost_Latitude: 28.3833
# 	Easternmost_Longitude: 85.7167
# 	Westernmost_Longitude: 85.7167
# 	Elevation: 7200 
#------------------
# Data_Collection   
#	Collection_Name: Dasuopu2020elem-10yr-EFc
#	Earliest_Year: 1510
#	Most_Recent_Year: 1990
#	Time_Unit:  Year CE
#	Core_Length: 143.1
#	Notes: Dasuopu 1997 core #3: 10 year median crustal enrichment factor calculated between 1499 and 1992 AD 
#------------------
# Chronology_Information
#	Chronology: 
#	The Dasupu core was dated by layer counting during the last 560 years through the distinct seasonal cycles in delta18O, dust, and NO-3.
# 	The annual layer counting was confirmed at 42.2 m depth by the 1963 beta radioactivity signature from the 1962 atmospheric thermonuclear tests.
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## age_CE	age, , , year Common Era, ,ice cores,,,N, thermal year 
## Al	Aluminum, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## As	Arsenic, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Ba	Barium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Bi	Bismuth, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Cd	Cadmium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Co	Cobalt, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Cr	Chromium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Cs	Cesium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Fe	Iron, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Ga	Gallium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Mg	Magnesium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Mn	Manganese, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Mo	Molybdenum, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Nb	Niobium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Ni	Nickel, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Pb	Lead, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Rb	Rubidium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Sb	Antimony, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Ti	Titanium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Tl	Thallium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## U	Uranium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## V	Vanadium, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
## Zn	Zinc, ice, ,  crustal enrichment factor, ,ice cores,,,N, 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_CE	Al	As	Ba	Bi	Cd	Co	Cr	Cs	Fe	Ga	Mg	Mn	Mo	Nb	Ni	Pb	Rb	Sb	Ti	Tl	U	V	Zn
1990	1.0	1.1	0.8	2.9	21.0	1.1	2.7	1.4	1.0	1.3	0.7	0.9	3.0	4.8	1.1	1.5	2.0	1.9	1.4	1.7	1.0	1.4	3.2
1980	1.1	1.2	0.8	3.5	1.4	1.0	1.3	1.5	1.0	1.5	0.6	0.8	0.6	5.2	0.9	1.6	2.1	1.1	1.9	2.0	1.1	1.3	2.7
1970	1.2	0.8	0.8	3.7		1.0	1.4	1.2	1.0	1.4	0.6	0.7		5.4	0.9	1.7	2.0	1.0	1.7	1.8	1.0	1.3	
1960	1.1	1.3	0.8	4.1		1.4	1.4	1.7	1.0	1.4	0.7	1.0		4.9	1.4	1.7	2.1	1.1	1.4	2.4	1.2	1.3	
1950	1.0	1.3	0.8	2.8	14.9	1.3	1.8	1.5	1.0	1.4	0.8	1.0	2.0	4.7	2.5	1.3	2.2	2.1	1.4	1.8	0.8	1.4	13.9
1940	1.1	1.4	0.8	3.4	7.8	1.4	2.7	2.1	1.0	2.6	0.7	1.0	3.3	4.8	1.8	1.0	3.2	3.2	1.8	3.0	1.0	1.7	7.9
1930	1.1	1.7	0.9	3.6	9.0	1.4	2.7	2.0	1.0	3.1	0.8	1.1	4.5	6.8	2.1	1.1	3.0	3.1	1.6	3.0	1.0	1.8	7.0
1920	1.0	1.8	0.8	3.8	5.4	1.5	2.8	1.9	1.0	2.0	0.9	1.1	3.8	5.7	1.9	1.1	3.1	3.0	1.8	3.0	1.3	1.7	5.3
1910	1.1	1.6	0.9	3.3	4.4	1.2	1.9	2.2	1.0	1.9	0.7	1.1	2.5	4.9	1.5	1.3	2.5	2.2	1.4	2.3	1.0	1.4	4.7
1900	1.2	1.5	0.8	3.5	6.1	1.5	2.9	1.7	1.0	2.3	0.8	1.0	3.9	6.0	1.9	1.1	2.6	3.1	1.5	3.0	1.1	1.7	6.9
1890	1.0	1.4	0.8	3.5	4.8	1.3	2.5	1.9	1.0	2.3	0.7	1.1	3.2	6.7	1.6	1.1	2.5	3.0	1.3	2.6	0.9	1.5	5.9
1880	1.1	1.4	0.8	3.9	5.0	1.2	2.8	2.0	1.0	2.2	0.7	1.0	3.7	5.4	1.8	1.1	2.7	3.4	1.3	2.7	1.0	1.4	5.9
1870	1.1	1.6	0.8	4.4	6.7	1.3	3.4	2.0	1.0	2.6	0.8	1.1	4.1	7.7	1.7	1.0	2.9	3.7	1.5	3.2	0.9	1.7	8.6
1860	1.1	1.7	0.9	4.6	6.2	1.3	3.3	2.2	1.0	2.4	0.8	1.1	4.0	6.1	2.2	1.2	3.2	4.9	1.6	3.1	1.1	1.5	7.4
1850	1.5	1.9	0.9	7.0	11.7	1.8	6.1	1.9	1.0	3.3	0.9	1.1	8.7	7.8	2.9	1.6	3.9	6.3	1.6	4.3	1.6	1.9	16.9
1840	1.2	1.8	0.8	4.0	5.7	1.2	3.2	2.0	1.0	2.0	0.7	1.0	3.6	6.4	2.1	1.1	2.8	4.3	1.5	3.1	1.1	1.5	6.9
1830	1.1	1.7	0.8	4.6	3.9	1.3	2.4	1.6	1.0	1.4	0.9	1.1	2.4	4.2	1.5	1.1	2.2	3.3	1.3	2.5	1.0	1.3	5.1
1820	1.3	1.9	0.9	4.5	7.5	1.4	3.0	2.1	1.0	2.5	0.8	1.0	4.1	7.1	2.2	1.2	2.9	3.6	1.5	3.4	1.1	1.8	7.7
1810	1.2	1.6	0.8	3.4	5.1	1.2	2.8	2.1	1.0	2.3	0.7	0.9	3.1	4.3	1.5	1.0	2.8	3.7	1.3	2.9	1.1	1.4	5.4
1800	1.0	1.4	0.7	4.3	2.4	1.1	1.6	1.8	1.0	1.2	0.8	1.0	1.6	2.8	1.1	1.0	1.8	1.8	1.2	1.9	0.8	1.2	2.3
1790	1.0	1.4	0.7	4.5	2.7	1.1	1.6	1.9	1.0	1.2	0.8	1.1	1.7	3.6	1.4	1.0	2.2	2.4	1.3	2.3	0.9	1.1	3.6
1780	1.1	1.5	0.7	3.7	2.9	1.1	2.0	1.8	1.0	1.3	0.7	1.0	1.9	3.7	1.5	1.0	2.3	2.7	1.3	2.1	0.8	1.2	3.0
1770	1.4	1.4	0.9	2.5	3.7	1.0	1.4	1.6	1.0	1.9	0.7	0.8	1.9	3.8	1.1	0.9	2.1	1.7	1.3	1.7	0.9	1.4	1.4
1760	1.2	1.5	1.0	2.8	2.9	1.0	1.4	1.8	1.0	1.5	0.7	0.9	1.5	5.2	1.0	1.0	2.2	1.6	1.4	1.7	0.9	1.4	1.5
1750	1.3	1.3	1.0	2.2	2.6	1.0	1.3	1.5	1.0	1.5	0.8	0.8	1.5	3.8	1.0	0.9	2.0	1.5	1.4	1.6	0.8	1.4	1.3
1740	1.2	1.4	1.0	2.8	4.8	1.2	1.5	1.9	1.0	2.2	0.9	0.9	2.0	4.1	1.2	1.0	2.1	1.8	1.3	1.8	1.1	1.4	1.5
1730	1.2	1.2	0.9	2.3	2.0	1.0	1.3	1.6	1.0	1.6	0.7	0.8	1.3	3.4	1.1	0.8	2.0	1.3	1.3	1.5	0.9	1.3	1.3
1720	1.3	1.4	1.0	2.7	4.0	1.1	1.4	1.9	1.0	1.8	0.7	0.9	1.8	4.8	1.1	0.9	2.2	1.5	1.3	1.7	1.0	1.4	1.3
1710	1.2	1.3	0.8	2.6	2.2	1.0	1.4	1.6	1.0	1.5	0.7	0.8	1.4	3.5	1.0	0.9	2.0	1.6	1.2	1.6	0.9	1.3	1.3
1700	1.2	1.3	0.9	2.3	2.9	1.0	1.3	1.3	1.0	1.7	0.7	0.8	1.4	3.0	1.1	0.8	1.8	1.5	1.2	1.5	0.8	1.2	1.2
1690	1.2	1.2	0.8	3.1	3.0	1.0	1.3	1.6	1.0	1.6	0.7	0.8	1.3	4.1	1.0	1.0	2.1	1.6	1.2	1.6	1.0	1.3	1.6
1680	1.2	1.1	0.9	2.6	2.8	1.0	1.3	1.7	1.0	1.4	0.7	0.9	1.3	3.8	1.0	1.0	1.9	1.5	1.2	1.6	0.9	1.3	1.4
1670	1.1	1.4	0.8	2.8	3.3	1.1	1.4	1.7	1.0	1.7	0.7	0.9	1.5	3.6	1.1	1.1	1.8	1.8	1.2	1.6	0.9	1.2	1.4
1660	1.2	1.2	0.9	2.2	2.2	0.9	1.4	1.5	1.0	1.6	0.7	0.8	1.6	3.1	1.0	0.8	1.9	1.6	1.2	1.5	0.8	1.3	1.3
1650	1.3	1.1	0.9	2.0	2.0	0.9	1.2	1.3	1.0	1.4	0.7	0.8	1.3	2.7	1.0	1.0	1.6	1.4	1.1	1.4	0.7	1.3	1.2
1640	1.2	1.1	0.9	2.3	2.6	0.9	1.3	1.5	1.0	1.6	0.7	0.8	1.4	2.9	1.0	1.0	1.8	1.6	1.2	1.4	0.8	1.3	1.3
1630	1.2	1.2	1.0	2.4	2.6	1.0	1.3	1.6	1.0	1.5	0.7	0.9	1.2	4.1	1.0	0.9	1.9	1.3	1.3	1.5	0.8	1.3	1.3
